Departure city index,Arrival city index,Average delay per trip (minutes),Speed (km/h),Cost for 50km for every 1kg good ,Departure time
183,651,62.1435936112686,34,0.236584371930355,06:03:29
101,291,37.6633876778384,36,0.113676966864323,15:37:57
642,617,62.2317367047508,34,0.640407632579336,21:11:25
5,154,63.0057314806353,31,0.749055825227464,04:47:30
184,344,26.0536507285425,34,0.433767831249805,09:13:28
513,270,64.9062677442382,36,0.422459208014831,11:03:35
379,505,21.1367818573844,34,0.725537621550972,19:25:56
101,326,34.5210462970871,35,0.306243403113344,06:03:06
197,201,36.956750867381,34,0.452071556865358,06:04:15
424,78,7.96116195258286,31,0.661329133915874,05:24:09
266,482,60.1102896542691,36,0.385044783498155,08:59:07
328,207,67.6005799701261,31,0.782340414823673,15:32:44
625,315,75.9517794437508,37,0.192318475766944,14:28:01
291,617,68.4165803760438,37,0.553164273945743,04:36:39
642,601,45.9077745275094,37,0.655552301934748,23:21:03
198,105,38.1617084928294,32,0.565612868058111,06:49:09
424,391,9.0298283343584,35,0.167850929189734,06:15:11
344,379,61.5474924840068,37,0.558788693089768,15:54:15
49,591,43.1735384236186,37,0.516447411139721,06:17:44
442,362,17.6518568389981,31,0.398332067349136,18:25:57
424,201,63.2703933515372,35,0.345292880425288,05:44:39
623,391,19.6218301001035,35,0.357645090747938,20:42:25
5,196,38.8812506611664,36,0.276909978004174,17:33:50
198,398,64.9784269641472,35,0.365203180376315,17:12:33
105,599,20.341273081689,37,0.156684479516115,14:31:30
201,642,28.8515738582827,35,0.756787983508157,18:21:33
101,601,50.0670616658105,35,0.69721495820695,19:02:36
315,568,61.3821285373982,37,0.448341149797146,03:32:33
153,591,10.8490296588258,34,0.786710220524163,19:13:40
248,604,10.5693455418449,34,0.198414379076798,20:35:59
278,291,19.6191093836048,35,0.761247877109391,06:20:56
512,596,60.6050914604836,32,0.477075928745614,05:47:26
247,613,11.5274803075182,35,0.567328356860031,19:06:34
626,570,52.6243735180449,37,0.469927794101608,06:42:51
124,545,40.0729328474882,35,0.668727884058396,13:52:20
505,534,55.463078941043,35,0.337052564384465,16:32:39
355,617,6.40110968316826,35,0.188507406968401,08:00:09
101,205,6.24372000266164,31,0.597704972409165,04:58:42
170,305,31.7196858173452,33,0.56846425358612,09:53:22
601,266,73.2535639079122,31,0.753330927799039,09:19:22
172,198,75.2893890468268,35,0.389666592586443,03:40:56
184,505,57.9817228883402,34,0.428877855795048,06:04:26
623,197,42.4946678924446,37,0.665154080602471,15:31:11
462,441,59.4386028383917,35,0.605504566984975,05:29:24
570,289,0.334206815123714,36,0.651577536763978,10:06:18
412,163,4.66297912340631,34,0.274128594594192,08:17:42
589,651,56.3137837165396,36,0.373762069883278,21:59:49
184,144,77.6192436369975,35,0.607623359175262,05:05:07
105,5,33.8114255519901,37,0.422208188958351,23:34:37
336,101,61.7759738355418,32,0.482846895485595,04:02:14
196,596,26.8038844000286,32,0.377760909915773,01:04:08
424,545,42.4405634774982,33,0.504348270036338,18:45:36
163,201,44.5318207145138,33,0.142800518313591,14:50:38
598,105,8.69693633306159,37,0.730493246143681,01:01:55
326,651,73.2664804867612,31,0.200944949405562,18:00:48
626,224,4.394746950554,31,0.30221315428783,15:49:22
336,626,60.1665925307681,35,0.136413565366082,00:16:57
553,613,46.7541521027722,32,0.361275444549354,06:18:07
220,105,9.04772330182492,32,0.708878154220152,17:34:39
224,570,68.8536049094253,36,0.13806976808878,14:16:10
328,153,16.9109235528449,31,0.30332104723161,22:03:07
545,153,0.486415055321716,33,0.539395417449291,05:21:05
442,295,57.0234515072795,34,0.669403817616905,10:35:00
379,513,68.057362042194,37,0.623661681317425,06:00:42
101,224,58.0939509546669,37,0.226401797481423,15:16:15
412,184,58.3075219381527,34,0.405657288676506,20:04:43
14,513,20.8533288028107,34,0.303512189669901,19:23:47
184,589,5.41801280464636,34,0.348992814291478,20:20:17
196,391,73.8805440278972,36,0.582617348620804,01:26:42
295,386,24.9668278443015,34,0.213884336235633,19:41:22
270,344,27.4701355005131,34,0.298275300244054,07:49:26
207,152,59.6402586384025,34,0.364125637345685,16:55:26
125,598,68.8926865367671,37,0.645514200110181,14:07:09
625,14,19.1523929140305,37,0.778494594968842,05:50:25
266,512,56.214516020142,36,0.441174804637609,16:02:35
101,220,37.9559871923554,37,0.725926938887935,01:09:49
154,344,27.406937036966,32,0.121763223578158,12:48:59
483,144,11.3143652505562,31,0.127913686940375,05:31:26
483,424,74.559528735266,35,0.747405508039937,21:43:22
265,604,22.3243297636869,34,0.547196708279534,22:04:26
413,355,36.6023182975372,32,0.697916825494005,19:30:39
266,500,62.0140402750821,37,0.136735406671393,09:03:38
49,152,19.3817925665093,35,0.606029197610472,03:25:24
344,304,73.6526889379866,32,0.44642820125823,22:30:41
125,153,41.1623311325382,36,0.439589703130416,23:29:13
617,623,75.0435534038623,36,0.628172377047658,21:46:27
483,344,22.0086794817671,32,0.748052910612213,09:44:49
444,197,49.2469172883806,35,0.659756162912006,21:21:32
568,224,5.63452546691115,35,0.506612576998586,23:26:16
464,362,13.7447108765538,34,0.606751647160109,18:26:54
304,119,30.8324351764974,33,0.799041097045804,03:22:16
355,444,24.1733264437237,31,0.23941535699997,20:38:03
651,441,72.6033407358217,32,0.569540522665717,13:29:29
626,441,2.24273657515999,32,0.637027659991485,19:28:39
239,512,69.5599720431735,37,0.555552319012232,02:33:36
553,190,61.649654462324,35,0.144298276961741,22:04:55
5,183,42.5529708161903,37,0.170350327109708,13:26:49
601,442,14.1208617919417,35,0.357123820778234,06:14:12
442,196,45.6486744821632,33,0.456906343598483,20:27:30
328,163,16.8889125921421,33,0.572831474176648,19:11:32
315,184,68.7749625879594,34,0.766006926437712,07:36:51
623,295,64.208994180047,37,0.604487957836705,02:15:37
239,444,70.5877425297023,33,0.223703359945535,18:19:40
280,568,36.5284887931178,31,0.592704529599016,01:50:40
152,224,63.3860997013718,32,0.11702798380274,05:41:57
197,78,36.9365760704662,36,0.435739915939151,00:38:28
413,362,19.0186323640912,32,0.193087334142655,19:26:02
224,424,36.3703453938414,31,0.714904301508666,02:14:12
344,266,77.7235962700278,32,0.213575703734101,04:25:39
534,441,51.7656004440734,35,0.775406247805895,06:32:21
184,265,32.9869633124687,32,0.725786367401155,03:07:25
424,626,54.8559285359545,36,0.122006295770263,21:26:00
278,197,25.5245422996929,33,0.649081069336144,18:20:59
596,379,29.3801945560533,33,0.306340011090118,03:21:42
266,553,45.5978043592735,33,0.18655941155263,04:26:59
599,30,76.7810285982833,33,0.178835809192623,09:48:07
391,510,70.925192754618,36,0.585173526835169,06:03:19
413,280,9.84778437728746,33,0.244887172995779,00:37:40
510,170,77.6468235063676,32,0.676208766621957,10:18:51
617,153,44.8104120159587,36,0.510995651409395,06:35:16
78,248,6.14843501956783,33,0.472476846881172,04:32:35
570,379,25.0123185652229,32,0.683894472776691,12:05:35
239,617,32.3682414451606,31,0.628561521127487,05:55:20
604,280,49.1607162324903,32,0.196997111637771,20:31:11
612,464,13.7225856029091,37,0.468925351283225,03:28:10
568,326,4.3152503799702,36,0.366656723107989,16:33:49
152,379,44.8439839140478,32,0.632090882832035,18:43:22
207,444,79.9374330745247,37,0.650388339551269,18:29:32
248,346,31.2413436060179,37,0.322369154190499,06:16:36
201,5,60.0476409139528,36,0.65142840456528,04:17:44
362,172,66.4309029817609,36,0.484315361883461,10:48:41
412,362,32.2490761691103,33,0.251007493181202,13:17:58
362,589,72.6527923919684,33,0.368255840314092,15:09:38
220,441,42.5438879243712,37,0.613416597066408,20:57:03
227,304,5.58737814435368,31,0.770362175910404,06:05:21
305,144,59.402318330314,32,0.39393975048627,22:15:39
278,265,78.7408623629503,33,0.371890215690752,00:22:52
154,205,54.3469031439871,31,0.223617448702445,01:11:29
596,625,69.146957839813,33,0.427642573405279,16:26:15
589,266,22.2087526509473,36,0.683684218821017,01:29:13
304,144,43.8106521388441,34,0.608873103095811,01:51:58
553,412,42.6694904054755,37,0.387035743717698,05:35:47
5,570,47.6395434302302,31,0.757244703044548,00:24:26
5,196,52.704685760775,35,0.476028357648044,17:47:06
196,247,50.0227974080662,36,0.377018724766109,09:33:42
295,196,31.5286475047924,36,0.267683879416431,22:16:53
413,163,69.8193429206798,36,0.117278923469542,05:39:31
304,266,53.2362744951686,32,0.709537717004594,17:26:25
78,248,8.20087738505132,36,0.180343475427882,06:55:44
270,135,34.1846131899039,32,0.235056052936092,03:02:15
424,220,28.9621992168641,33,0.16278234639952,08:11:16
295,152,72.2620190281774,34,0.509396025626898,06:35:27
626,391,26.0340416471958,32,0.352457841926493,07:48:35
379,124,59.4765785312866,31,0.334972188808024,07:09:07
278,510,3.66553827407185,31,0.574480140274837,19:19:10
54,265,23.3747406886577,36,0.650673136029882,12:18:19
154,135,17.5240582510673,37,0.283690293976675,08:47:10
626,291,24.6164740553465,34,0.234575980848325,09:11:08
144,170,19.2878009105104,36,0.343059394721479,05:10:34
289,599,32.4037480716615,33,0.233311504807304,08:35:39
386,510,9.06513023260384,35,0.415527895424151,18:19:39
207,379,3.05112704473499,34,0.796216658215686,14:08:25
144,153,7.04564371844932,33,0.447645252072942,18:51:57
568,589,71.0897049282817,35,0.159578400463044,19:28:48
251,553,42.9829830854103,32,0.333820253132671,20:11:24
295,386,17.5750151191404,33,0.78412297872207,09:41:36
163,278,41.3541611373331,32,0.437532592909027,20:28:39
7,305,2.21718490164053,36,0.274973783260383,08:46:27
570,604,22.9864821860974,37,0.255871756125299,03:19:03
248,651,3.45918786187045,34,0.169166537602263,11:09:09
201,336,42.623975826439,36,0.104486673794947,17:15:42
344,224,30.9288774790719,37,0.254420540245432,09:29:12
601,379,38.1733159807747,35,0.743506748054671,15:51:44
163,512,25.4318113880614,34,0.606950342918554,03:21:22
247,641,18.1852300361098,36,0.721828396600688,08:06:30
391,205,48.2645298397975,37,0.480787425652278,21:17:41
184,196,1.01910530973922,37,0.628497051478858,02:33:19
135,305,22.4738822616865,36,0.46126055644857,05:02:15
500,623,64.8062889779094,37,0.508170609170691,11:44:43
441,398,64.5368118616386,37,0.635926505444395,05:12:28
444,553,65.3935938025068,32,0.689684126940148,06:11:10
49,344,76.5973242668123,32,0.33645123325043,08:35:20
464,601,15.6564387195799,35,0.546386567878803,18:23:00
464,205,35.8019375650232,34,0.175614389219336,01:09:21
589,304,1.58704968398189,35,0.411324845545005,19:52:22
617,295,5.58890161267469,34,0.64639339123112,12:23:41
626,623,64.7386819000897,35,0.515495670269501,23:13:11
617,462,71.6026424632937,35,0.166137558163007,17:33:29
265,124,34.1683226981505,32,0.48828208712497,01:20:44
119,205,18.1050212199441,32,0.778572641676658,11:25:55
601,482,70.2492930473714,37,0.428504270334183,10:04:29
270,14,74.8478833701774,36,0.697418769196115,22:24:13
201,513,3.41356127127963,36,0.654669181652059,11:44:47
270,464,37.1215151554039,36,0.702658394079738,00:27:50
197,500,45.7473321265855,34,0.521347756471556,17:28:04
220,641,24.3593732642784,34,0.331064580988244,16:55:03
612,197,53.383683877422,33,0.656133848188289,23:57:04
413,482,36.7286791482524,33,0.719701436709465,10:41:34
201,198,79.6064810175698,34,0.420028349623318,19:49:58
505,500,79.0948183025572,31,0.309481000791487,02:18:27
144,172,35.0717972117182,31,0.285996221520141,01:52:09
462,266,12.8494548258319,36,0.786082090166967,02:49:56
617,315,23.4750675284409,35,0.452834368583388,22:27:10
379,196,59.5772680484209,33,0.221582579700867,04:24:57
413,196,29.4874744807015,33,0.616813533351684,12:23:49
119,124,38.9804075632511,31,0.437240442987349,20:00:42
623,379,42.4804125534587,35,0.486993738731403,01:49:57
568,617,51.9693009994713,37,0.769991822916203,00:18:21
626,534,15.6884187808308,33,0.610613786650928,04:16:56
270,163,79.8201740586525,36,0.2868547296487,00:24:46
442,295,75.0949994428434,37,0.530363149252061,20:16:05
280,144,26.3838420718735,34,0.752445807440522,03:03:11
346,30,77.5986026087061,32,0.50026287424415,05:35:25
124,291,10.8511157787486,31,0.607903383699542,18:48:18
413,143,40.8574473877268,37,0.355566625906869,22:40:21
278,197,75.7508964634072,37,0.663025878698648,20:02:34
247,462,10.9198103264942,34,0.354405743376846,23:18:06
510,227,22.4941899915476,35,0.561087307000221,10:18:42
295,7,22.2677857673842,35,0.468898639909954,21:37:41
464,119,41.7971250828066,32,0.527529585027863,22:04:35
505,170,31.232164964133,37,0.431481509754153,05:15:23
291,143,5.10168399053285,31,0.190506023840098,12:17:24
125,205,72.8796536127343,36,0.629058750044942,05:39:40
119,239,5.30775720037813,34,0.743577547465135,06:31:40
464,344,68.5541764278652,37,0.546817043528878,10:31:45
143,596,31.5017506742583,32,0.390516841271174,09:36:24
196,505,73.0804502828741,34,0.133348174673818,07:18:06
623,125,34.0217611047244,37,0.439655120552567,08:10:48
613,336,29.0298895565038,34,0.741751194211785,12:35:22
247,651,46.6713109508139,34,0.781403962416952,13:40:43
424,513,4.39267804352777,37,0.267170384413313,14:41:13
152,170,18.0513740358631,36,0.633462184455416,03:20:49
184,604,5.30503409164755,31,0.399686097285401,11:27:37
251,500,44.2225106611525,32,0.628680666485965,23:02:33
153,315,0.861442443579907,33,0.27782609675815,05:02:05
305,207,32.596531608151,33,0.504698099987725,10:07:53
599,239,48.1450945060152,31,0.747497821650175,17:51:24
190,183,29.0184189678201,33,0.661892921447493,04:40:02
512,49,48.2414303674929,37,0.239946348307819,21:07:13
589,482,17.9084630720532,36,0.365558854373466,10:17:21
346,424,63.9268832928305,37,0.244197867276376,09:00:52
641,483,60.227161082649,33,0.58230612202626,06:02:38
464,534,53.4474852412184,31,0.364415309007237,19:02:21
328,227,65.6191847791379,37,0.256053923963464,09:09:41
54,295,46.379530414022,33,0.149215658463386,10:16:52
101,464,6.70834576287686,33,0.225631280419105,04:34:45
346,441,15.7560144449304,36,0.304156689766321,02:09:35
278,336,13.5727641298348,31,0.396559959444214,02:29:22
291,143,15.7507496401461,33,0.616667021656735,21:15:02
224,196,64.1475596092499,31,0.303870745477533,01:03:58
500,143,68.5687963952562,31,0.759379901039643,14:09:30
278,153,70.1654005040439,33,0.490332965441714,14:39:09
183,412,48.5741747738131,31,0.30700645731406,13:51:41
344,596,79.2028664300266,37,0.558179175312766,22:58:21
305,7,2.77423065413205,35,0.214245224591715,20:47:38
205,251,10.7754980383883,34,0.181416969839877,03:06:14
135,119,26.9536544724394,33,0.432136918253873,16:51:10
315,119,4.36564556397234,33,0.563526394584434,13:57:46
119,510,11.466286730328,35,0.453445001676583,08:50:34
153,651,77.4428156072508,32,0.557036183412704,13:01:30
266,201,49.6054858490579,32,0.377702047602759,22:25:00
105,355,4.35222255191646,37,0.463051461551991,21:29:15
598,641,21.0791498384198,36,0.575679437274712,00:35:28
355,604,73.2608200981684,37,0.513280967250747,09:27:03
197,613,13.9580559831023,37,0.252571972917161,19:48:50
227,205,54.0453444534751,31,0.620776117640377,15:45:25
326,78,30.9517077803105,35,0.380552810732012,01:57:58
143,124,17.8350142999297,36,0.540063915008321,22:08:42
289,483,23.0080035472101,32,0.312012322537147,23:25:57
326,227,10.1776169819757,37,0.475467666415807,21:15:20
124,304,64.8956329573352,31,0.486133785329563,03:22:47
201,207,78.4528826767882,35,0.712484437020948,09:52:34
291,482,9.8707455138266,32,0.154032630746989,04:43:18
642,198,15.0224348611564,35,0.366222416344678,14:29:31
278,144,13.1635698594044,34,0.772603801348759,03:00:49
386,170,67.4930577142189,33,0.429223071296687,04:40:09
328,512,55.2679292757005,31,0.401456011618263,15:06:31
289,197,32.0702345310573,33,0.591939787213343,08:06:21
198,386,26.8532952701726,34,0.279831148537083,14:04:16
270,295,27.3590988622296,34,0.562125304927611,13:46:55
291,265,42.5315442267904,34,0.117189761509798,12:31:40
304,444,4.22127218472388,37,0.122776100767255,08:18:46
617,105,24.25609165288,31,0.620465364173226,01:25:26
295,462,32.7771831351476,31,0.346848035589509,21:56:58
305,601,54.1164995198342,34,0.717251191731315,11:21:07
613,30,24.7087802812027,35,0.589883480182061,02:37:41
119,265,16.4525226838351,35,0.462298594625079,16:51:09
599,424,41.3702640942221,32,0.522588557747404,11:46:24
265,424,54.2398056507989,36,0.219947811860585,22:59:29
625,172,23.5895459444529,36,0.406301206359117,04:37:25
183,545,74.0101637018373,31,0.202934407013358,04:19:43
598,119,9.81404069979145,31,0.166319340717607,04:45:29
623,386,44.3124531213938,32,0.557606129713512,05:45:17
442,280,55.9536604502615,37,0.373316994973631,11:34:22
198,642,4.36602462118565,35,0.583980830626192,06:44:11
570,183,8.03473286511061,35,0.586286369898495,23:16:22
78,101,32.9701502526636,36,0.740335887103657,23:58:23
198,270,73.3496349038954,35,0.753647362249566,11:54:29
510,183,7.55538533402058,34,0.478308899204073,06:37:00
205,270,56.6214553258539,36,0.698409824953194,21:18:59
413,190,25.6371892130619,35,0.662081213219484,19:01:13
315,144,47.1999212556938,36,0.335239560894401,11:38:01
248,304,42.8045143961094,35,0.604360051177642,13:40:50
570,239,17.4944417096368,35,0.368076319744309,06:24:49
201,512,46.6773978530285,34,0.465674891002796,03:23:54
599,424,14.8843049546212,31,0.76254025879532,19:35:14
7,207,32.6356628057797,37,0.3974470058684,22:15:08
251,441,27.5175060496384,34,0.265495383731374,16:59:09
248,49,1.87687444311076,31,0.24020736041021,17:51:17
183,534,57.0566392327868,36,0.102231340578321,15:22:40
220,143,36.0577704050212,36,0.240159904145323,14:12:30
570,295,39.4219798769012,34,0.538103081250886,00:05:54
424,441,39.2947019810209,35,0.261462739331163,23:25:39
413,344,41.6532340157551,35,0.61286051669305,08:58:50
599,398,45.5759149732626,35,0.163653723856433,11:48:40
266,442,60.4865133470651,36,0.244715710009519,13:35:17
545,207,7.82811498276552,31,0.688137767547803,09:31:50
207,135,51.094157926919,31,0.599825336683595,07:53:42
534,386,1.1365971394357,36,0.310271661630633,20:06:19
291,78,11.919431513817,31,0.753308552148077,18:31:50
227,623,2.58051813555975,31,0.473629919124601,07:14:18
328,651,26.6565958921159,37,0.679242644411775,22:33:39
379,641,72.5380896141473,32,0.508496390459274,19:34:53
641,201,16.7739275758961,34,0.252785681645439,14:21:09
651,617,36.383869812627,37,0.699901684447577,02:53:34
163,207,20.2197867807562,34,0.503079502177732,23:58:25
280,444,55.6289252074022,35,0.654247843885628,18:41:41
105,346,36.1000593714412,32,0.409249813086769,06:27:03
135,617,72.3154521681691,33,0.656711825047909,18:03:09
391,424,20.3700992508819,33,0.393605941109193,08:56:02
626,534,29.170144793383,33,0.621452414146455,17:25:39
336,596,25.9755298756546,37,0.50548597512652,03:04:10
599,251,3.79594317048651,33,0.550954771856004,07:04:31
568,598,25.3068058705298,36,0.562776231962332,12:34:41
196,201,52.1551327870883,34,0.268876287872126,03:00:45
346,197,52.561334212623,37,0.383311721063071,23:37:52
49,251,4.15953048146444,31,0.653445271879622,19:11:51
304,265,40.7479849661867,37,0.388967969042827,08:52:36
163,183,23.9510194682808,35,0.119727947867338,00:52:00
513,125,78.1654945375834,33,0.342611806492812,11:17:25
5,545,35.3341424497984,33,0.754072572694275,04:22:51
224,105,43.3741125012881,35,0.521004225749108,17:25:02
143,154,17.0384809293689,33,0.709896220521444,22:40:29
336,5,12.1045334456836,34,0.232039214573462,06:59:32
5,248,73.4396556895107,37,0.120360232626459,16:11:59
143,190,29.2956724426034,35,0.589877277290076,22:30:59
291,14,60.9797121649321,31,0.280503608508984,14:48:41
5,125,59.9056468386094,32,0.79179186759779,18:39:35
412,336,33.2300691472229,34,0.127710370711501,12:53:09
513,483,31.9861024938745,32,0.154597078079322,15:41:03
391,291,60.8978543308961,35,0.638001251931708,04:29:46
362,641,68.5251693283339,32,0.59090372354509,16:47:54
54,5,53.1319164652929,34,0.336059930592397,01:45:35
651,124,78.4852885121925,36,0.721176442440405,08:28:26
248,462,24.5271395620173,37,0.47322461640761,19:07:03
101,280,14.6374974817184,33,0.357730874491322,17:25:32
125,54,37.604830483733,37,0.246756264563864,03:04:12
344,30,61.8492771496962,37,0.206119518076857,15:53:19
545,30,38.2133945335471,32,0.529058438518152,08:51:08
280,227,8.59104007451212,35,0.516308821606614,18:01:32
315,510,67.1534672355735,35,0.695812095640934,21:36:32
444,355,26.1482667124531,36,0.608250326979489,02:29:23
154,591,56.9673559433954,36,0.570552946224003,17:55:52
510,346,68.8415141008202,33,0.49318735002977,19:57:41
78,143,0.555449353319695,32,0.571529557929746,10:35:37
201,601,8.23671449305683,32,0.509146626891203,10:46:42
589,379,66.2986318659403,31,0.717194757980667,17:21:29
505,598,1.08264491250043,34,0.492941748058661,12:30:31
315,5,34.665980007234,36,0.740290698034589,01:55:25
144,78,77.1515997391642,31,0.571454279316783,01:57:32
589,196,62.0238066101159,34,0.392755535180467,11:51:03
152,183,38.9055382988626,34,0.473405527381817,19:42:23
227,412,60.5545038914866,32,0.36432766867457,17:37:10
205,626,6.78270228307657,37,0.621621133327929,09:32:48
412,295,19.388585323195,36,0.206715300119934,09:49:48
49,220,49.8367949154484,32,0.334606746317714,11:24:45
105,30,17.4019277602032,33,0.566285603089137,00:18:44
201,153,9.06115713189187,33,0.186685642655307,22:55:31
207,5,64.8174372844831,36,0.555008943682698,20:10:54
49,612,47.2675200994807,35,0.390696154174113,08:14:03
441,197,65.0426980900622,36,0.164024431610223,02:27:44
570,280,8.93194211724962,34,0.735212498439334,01:58:57
326,344,77.6451420614596,35,0.132981564961082,05:19:51
625,14,39.2597467351035,32,0.295034444060932,10:03:39
500,464,5.23887305771193,32,0.132785166077093,22:40:34
379,280,77.3575165751453,31,0.396806818142189,18:50:24
462,464,73.3132508354248,36,0.708719240951441,07:33:08
5,54,35.1140153524275,37,0.413379600771057,16:47:39
623,135,10.546352733041,36,0.447512054132686,12:09:36
464,305,13.7338800119554,37,0.459509058786919,14:18:27
623,464,54.7881633846816,31,0.317950071452704,19:51:01
326,143,73.299670232006,31,0.205287648388189,15:47:47
553,124,58.2187415601722,31,0.144895416245861,11:53:08
198,172,73.1763069681245,35,0.786278510689193,12:20:29
336,14,48.7997447167571,34,0.476710640251876,03:53:00
612,295,5.84819975356611,32,0.488256190763225,07:12:39
599,54,59.7669936694678,31,0.678668277742445,00:42:53
205,251,62.2414573937014,32,0.320223644930614,21:19:46
598,265,12.7565861745258,35,0.380012332064605,21:08:10
172,505,35.5477731559848,37,0.123751454694027,20:21:12
513,101,35.0807796171114,34,0.436352193562467,19:44:09
483,613,79.2290815035405,33,0.255166568990945,03:27:59
482,362,42.6611233830107,35,0.68573187794914,17:44:46
163,119,13.6281790672335,34,0.745336972084944,22:09:01
612,599,49.6084314947569,32,0.745336388677876,19:59:14
604,591,33.4426647809205,32,0.478175752317352,18:27:36
101,346,68.6620693041101,34,0.721221264793721,04:58:50
612,462,53.9792978777046,32,0.619605933085921,08:00:03
596,125,39.8496351808694,34,0.240739887834014,07:02:13
170,379,53.6890924185695,34,0.352757806640849,11:08:41
424,510,30.563785597621,36,0.239500829285723,05:47:09
