Departure city index,Arrival city index,Average delay per trip (minutes),Speed (km/h),Cost for 50km for every 1kg good ,Departure time,Arrival time,Cost for every 1kg good
5,291,78.8889698752336,585,1.4695339628856001,174.05,274.8833086337256,6.288350464240811
5,360,38.6757021049693,569,1.7905597056069398,1089.35,1135.5577444535347,2.557953066907228
5,391,159.138620761569,586,1.26587868330594,1177.9166666666667,1394.7026833558793,14.254373752200117
5,410,127.96289656108802,623,1.08509136490284,184.5,351.28007461160263,8.746958358631124
5,424,186.85123431707,613,1.37300436816154,199.68333333333334,438.979907619451,14.713569457201835
5,424,171.705905237027,573,2.97770703708278,349.73333333333335,577.5456842964095,31.91009462845453
5,464,32.591107729242,596,1.43510311021077,969.3666666666667,1030.6864686573545,8.19075617939649
5,512,79.09811805568741,650,2.90606140145581,900.8833333333333,1020.4513175077755,25.481715100789376
5,534,126.87326377199899,590,1.84222437829296,1147.6,1337.467183092745,22.822956991856632
5,543,184.08195355146802,636,1.28101468617745,313.3,521.3054990247861,6.49703957651194
5,544,44.571828529234296,655,1.29702919927015,1164.85,1236.4982729372423,7.667635017096294
5,570,94.94324855026659,616,1.02260772942893,169.6,285.1255890892629,4.321786294449437
5,580,177.79345955168202,611,1.87093457475398,774.2333333333333,983.0544077565642,11.822979824329167
5,586,164.95730179019898,633,2.65506779844368,161.46666666666667,338.0053346855512,6.488104945046676
5,588,166.165819661419,605,2.7738060973648797,662.35,836.4704579326803,4.44969920139654
5,588,173.418256362018,663,1.2579365776647,1357.6333333333334,1538.3103470922035,2.017963472774715
5,591,13.203833740560901,562,2.68978823997492,1135.0833333333333,1170.578470401687,11.232297892061261
5,612,187.56929699564498,574,2.01193981525307,737.4333333333333,936.0796536373374,4.2641128757338285
5,612,38.2635017987624,663,1.6643293904013703,849.4166666666666,897.2702308771909,3.5273860228170104
5,620,86.05834112550609,591,2.9953315119957997,535.1166666666667,673.4953590013307,30.873208949009246
5,623,171.919964344155,562,2.47400694049088,259.1166666666667,495.5315118551098,29.89105331773814
5,626,55.64606548709661,587,1.6244214141262001,1273.5833333333333,1357.2246789562569,8.898163268382387
7,27,140.357924236931,642,2.62122261718667,813.9666666666667,1009.8415118219446,31.141752672015173
7,30,84.9336510849071,581,2.1889143155819397,1005.45,1108.0436378465783,7.486416980829771
7,52,156.806813739065,568,2.38650664307698,291.48333333333335,466.608786515918,8.277190361094698
7,52,46.90732593994121,643,1.50902530354333,1392.3166666666666,1455.4059322705568,5.233796324586202
7,69,234.48847473583402,645,2.9685602362133903,1011.7166666666667,1296.2413603873053,31.935138960482735
7,78,149.77825091174802,581,1.73890981399568,1354.6,1569.7007764014793,21.99859291903788
7,84,12.6497550818805,602,2.36645687597229,1228.85,1298.9048188025042,27.259885956631024
7,84,77.90943812194571,589,2.9355219628013502,1376.8166666666666,1513.3981733112191,33.815107615798986
7,97,75.05994221699359,666,1.94868886509639,1298.05,1430.8790515018081,24.991432442187698
7,105,225.14653235488097,639,1.62089446557759,701.4166666666666,931.8865720945377,1.837897327821673
7,115,237.80134336600702,608,2.69448024985452,1147.45,1395.8713769675633,5.799402080549484
7,149,171.081385660304,612,2.61702043173794,1075.6,1251.8874574203983,2.7793768177131604
7,152,201.355894633346,598,1.95827505818315,357.46666666666664,615.9084504637459,22.283448002760284
7,188,190.674619472021,606,1.21918328559373,1221.4,1435.4975605800778,5.768485376274539
7,203,192.698025064539,608,2.3365261046134203,1271.9333333333334,1470.3567663922327,2.711186554979375
7,205,75.1115760104617,577,2.20768827079434,823.5166666666667,944.0168402427244,19.272545190378327
7,233,38.0577070042619,612,1.70458107067354,1292.2333333333333,1384.6151888378622,18.89038270365874
7,278,60.17655519697411,616,2.54112648828446,218.06666666666666,326.38529828652213,25.119475016368767
7,285,92.0940519742667,586,1.84858209565734,1402.6333333333334,1534.8076817174253,14.472582314153163
7,291,66.8425130188674,634,2.97340643257133,1260.7333333333333,1388.4885676906151,38.27632930174802
7,305,66.65909623524661,670,2.75884928081273,1076.6333333333334,1151.5348061926586,5.078482710140975
7,326,26.5072125126315,593,2.10423442966777,641.6833333333333,697.5172395005033,12.198057142748697
7,342,124.35944847361601,617,1.8107887528297202,1361.4166666666667,1541.0916694525497,20.600557161468263
7,405,209.54089442532398,655,2.4682369640318798,1032.0,1262.5298080221808,11.310892035128244
7,410,194.320728525234,589,2.49656201195496,1128.1,1336.4499533199369,6.8765415604343705
7,412,90.64802883649371,639,2.44074045561777,720.1666666666666,851.5600164189348,21.1825844180233
7,412,5.275599073561049,653,1.2278289147289099,1149.8,1194.9473602759806,10.656024313143156
7,413,133.392591679565,595,2.88615340685593,873.15,1058.6468416185012,29.825536930465148
7,420,157.239068127162,593,1.06991302578546,246.16666666666666,468.0081557315138,13.662516731164427
7,456,160.817996579047,609,2.76443422110942,1431.8333333333333,1622.4190192915378,16.705036298228944
7,482,72.04323471861241,650,2.90830664923836,263.5833333333333,351.178849091484,9.800007177591118
7,482,50.537460782524796,618,1.45193831684971,1243.2666666666667,1310.1617045943367,4.892539763739521
7,500,211.186294075669,623,2.8798452664625196,253.86666666666667,485.2646692038864,12.087569133897693
7,513,192.880245239872,642,1.08171216548947,722.7166666666667,927.8330072376535,2.8324897000397513
7,513,110.290847470926,573,2.44409402939317,1275.1333333333334,1399.1337326412151,6.3999198539587825
7,541,62.5642748600321,629,1.6888981283248201,1186.5833333333333,1289.463739312087,14.276169448622575
7,567,109.853886942474,610,1.07862778525987,900.3166666666667,1050.2472138001403,8.789652508560836
7,568,55.309174556208,637,1.9792279697334,496.5833333333333,605.2228542728509,22.412401902251496
7,589,74.8585369012546,580,2.13277950592296,65.86666666666666,176.42464975708197,14.72021579297468
7,591,117.44079613331002,669,2.83179634508591,948.0833333333334,1086.7501926620232,13.404059063524269
7,604,211.055055484392,570,1.9248003286706998,1131.5166666666667,1371.5035464980965,10.580717152322086
7,613,45.0636516384073,629,1.1606683725453,741.3333333333334,830.4227720599716,10.713828003558548
7,613,87.4339172386125,656,1.89493276328542,1274.6833333333334,1404.3310006916063,17.491631704951573
7,615,65.0188043953699,569,2.00100501049221,267.5,359.24516736403757,10.143294851644617
7,620,139.750029368627,605,1.6983503806611397,284.65,432.6245152812492,2.816891854056241
7,621,118.580656360893,598,2.3312250051307997,1226.2166666666667,1362.8627651583447,8.394845677856507
7,623,62.694189425127796,599,1.77403110438988,829.55,950.5505865571513,20.652993298724706
7,625,176.178679312523,603,1.33705490410878,286.15,478.41057591334504,4.3219781222173985
7,651,161.515121553717,639,2.1429929507870598,83.98333333333333,269.1870236001465,10.812824818243188
14,39,157.525497982524,628,1.5281173242575201,326.4166666666667,506.9026285500539,7.344728503472102
14,54,178.933006331447,619,1.34544218640785,1427.1,1643.2983987114815,10.345229596568595
14,105,129.953749184174,643,1.38328578868256,890.6666666666666,1045.0829539250199,7.252757352871669
14,105,36.2034287206781,642,1.25582412607819,1299.3,1360.0040704367175,6.584458351879591
14,144,177.430969324995,645,1.10758374047105,435.2,619.1920284453206,1.5623883164175076
14,146,139.674064020883,655,1.1218924288451002,970.6666666666666,1130.4637593439024,4.929065713073934
14,149,17.803892444818896,641,1.68006825949906,194.93333333333334,246.19508691901902,12.01052181065725
14,150,64.1967178695451,624,2.21290191857554,1391.6166666666666,1509.692689411855,24.799760363212194
14,156,225.73470327981002,607,1.08718371351444,1377.05,1608.1735985430137,1.1854141775140257
14,172,47.476220072859704,666,2.49651725968762,914.85,1010.3911532685934,26.63887563857167
14,186,159.566943823095,576,2.4347376691114198,502.76666666666665,684.7022262540657,10.456648590188282
14,193,93.98472535614108,562,1.6327032936915502,564.05,694.627503562496,11.192258006865401
14,239,173.13671758882302,566,2.82944641490216,518.0333333333333,724.9443563396255,18.029474818888733
14,239,6.50415808359118,613,2.00023662520621,1264.1166666666666,1301.805583096567,12.745679040266037
14,247,238.310758828773,664,1.27199970130484,98.68333333333334,380.27661174091435,12.185584570680184
14,251,37.7674232338086,601,2.9030716867065496,1340.5333333333333,1400.2358716242784,12.757068697227083
14,269,149.968674819391,668,2.45088556723911,1383.6833333333334,1579.3750138939618,24.952439682603003
14,278,88.5433155123028,609,1.4193144517915,24.433333333333334,167.2642800398247,15.641397560010095
14,285,204.735963337364,583,1.5474877531438203,675.0833333333334,927.2340955645706,14.258979137774917
14,305,189.25517449273,595,1.0160487028324001,482.98333333333335,707.7120321808088,7.148494300430639
14,314,112.478762580077,618,1.4997701180717298,907.0166666666667,1080.9216139030086,18.97778218021221
14,326,68.1846825264361,663,1.9254798138848799,35.85,156.57472195204633,22.35741755897494
14,328,124.195980866432,633,2.0119918388386,191.41666666666666,322.8313158156578,3.0645432527481202
14,336,74.3411943947787,576,2.56278796116593,189.53333333333333,316.03031056527743,25.66352877317226
14,360,48.0401267215226,616,1.5163913893272298,702.05,778.9545483450579,8.987390803743088
14,362,98.8028259858466,637,1.96385803659043,573.35,704.6859037296849,13.566050172699457
14,386,70.0929737574766,628,2.44187584572019,1006.4833333333333,1122.3602278825915,23.4031841302659
14,398,47.85672770218821,611,1.97697217306221,1111.7333333333333,1176.6428209849548,6.86618009573229
14,405,165.941127642976,596,2.7685839713206803,449.3333333333333,638.5946999843142,12.826722598419282
14,405,43.4339632480828,663,1.76948012549905,463.55,527.9475566851429,8.197920290048351
14,405,100.642912166285,642,1.83088576952887,1355.9666666666667,1478.258897288981,8.48240982336457
14,412,180.655129532059,587,2.2003051385336,235.63333333333333,445.2790665627312,12.481219434989917
14,441,11.1436759352446,583,1.50812902534015,1098.9166666666667,1175.4416567945495,19.161938603083776
14,462,106.847018861543,652,1.6578942594298798,1415.2333333333333,1538.6972007271763,5.987311173356065
14,482,143.714702367781,582,2.43893905556088,746.75,922.6989107850457,15.25175034778746
14,490,115.004919294424,582,2.25342703386254,179.75,332.9819833126809,16.711528499883215
14,491,124.286775141991,584,2.09064071500789,988.1333333333333,1122.7049650051667,4.185710949544455
14,496,58.415444886380605,605,1.91614292171807,738.2666666666667,837.357065464695,15.717703380850875
14,500,83.6675773432939,631,1.15610964373788,1301.55,1431.6478066675988,11.290364347346884
14,545,103.123034711997,571,1.5597047837720002,1087.4666666666667,1229.0704289112841,11.423535406579695
14,567,202.36070453687302,618,1.4674968719418,1265.6,1511.3703755910253,13.122932635702183
14,568,29.211453066346998,584,1.49976067119407,296.0,346.69555956981833,6.272358168652073
14,568,98.13741881684341,574,2.84169214855722,317.85,437.84581289006167,11.88463686449802
14,571,201.58607673613702,604,2.15959229069453,165.58333333333334,392.5764377647725,11.046922656234372
14,592,114.245609820146,601,2.6307178684822,1387.9333333333334,1516.105709248819,7.339690947575418
14,596,147.635388120408,638,1.66979598399457,19.183333333333334,172.23457717552773,1.9232242325256028
14,599,69.28971655968441,638,1.9846177275483399,634.3833333333333,709.2089681908963,2.336500951947343
14,604,200.044398186412,571,2.61157816214025,397.1666666666667,617.3566709167469,10.013783998154636
14,604,46.3864098482421,660,1.7587511764572399,1147.5833333333333,1211.3987447912034,6.743720958789877
14,608,45.3878564156314,625,2.3020673328418297,54.36666666666667,150.18796405099937,24.187745195177936
14,615,97.55352995604049,581,2.47641016385869,947.2666666666667,1053.1588697390644,3.9992117975850685
14,616,198.02992958734401,616,2.22998483042332,1260.0166666666667,1500.979591243456,19.658598457159943
14,626,94.6688971106242,596,2.35285029687475,878.1833333333333,1037.9484548558253,30.42811862533382
14,629,94.5351019128578,603,2.8149266268515896,432.9,554.1434040943689,15.1115641047155
14,651,125.41880214153299,615,1.66021997375538,1096.45,1250.7199678914253,9.819352737040118
18,5,106.27914109923799,570,2.22450042150302,962.6833333333333,1079.428810488569,4.423650103950266
18,7,201.30502609040101,671,1.85793665515041,241.26666666666668,478.94697722242415,15.116058596218254
18,39,101.38064143200701,656,2.9591517254618003,223.38333333333333,362.3182034164522,24.300133765142988
18,49,220.559609891517,651,2.7978589338432402,120.93333333333334,384.53212771366253,26.130612001535063
18,52,102.747090496155,648,2.6980977876297003,623.8666666666667,748.5230707122072,12.768509609873838
18,72,210.53326301782,571,2.2043919238076803,817.6833333333333,1037.4774457134793,3.885567740143686
18,84,100.34339575646901,604,1.89987591075047,1326.6166666666666,1480.0489552635404,20.30694480536088
18,97,86.70111358947621,564,1.8476119287089598,1231.7833333333333,1328.3566950640156,3.4291356846271253
18,100,54.3458273045211,571,1.04899042182332,538.15,625.2526949757246,6.540165562990357
18,119,138.417438941039,562,2.16418397939637,990.5166666666667,1164.9421113476183,14.598502474536819
18,119,71.3009484433873,589,2.39666669549633,1412.5166666666667,1518.1749991946567,16.16671457599546
18,124,176.534236180934,632,1.14342290192682,687.3666666666667,906.9169775424303,10.36175901762125
18,154,30.3043144118327,650,1.47333653852788,1275.7166666666667,1312.2196742311992,1.9787649078156513
18,173,191.067039124914,672,1.7824592325239097,640.05,837.4390468581611,2.5241935156958903
18,201,131.287790871688,607,1.3581527613956397,579.4833333333333,767.8742300165245,15.691909230397108
18,202,203.17804136654098,617,1.24475486296635,516.7333333333333,749.7043652105938,7.627142126421973
18,207,16.0023933382304,652,1.45941098699945,911.8,935.0871261827283,2.310561762067239
18,224,191.836501188429,639,2.96894407971388,855.0166666666667,1091.7300865511277,28.37949422269603
18,227,108.976669547325,594,1.12962533050256,328.76666666666665,466.3698614260774,6.402775104760765
18,227,141.427387282165,644,1.6748742916635502,1380.2666666666667,1548.0980228556311,9.493274565201418
18,233,214.493914711578,618,1.38316864020888,1437.6666666666667,1666.4292131810423,4.065600353953185
18,251,11.978475772714699,590,1.09046790100392,3.7,76.12961591742359,12.96427215502259
18,251,43.6651670500844,622,1.1191052333615201,1102.7333333333333,1203.739614025505,13.304733502060836
18,265,239.450908266588,656,1.50284128593418,809.0166666666667,1103.1086053898646,17.956206162791492
18,269,38.809668585287,572,2.59395871042404,322.8333333333333,376.57393930640546,7.384564824177726
18,280,101.545661162692,637,1.59899412835991,412.6,540.0403921639332,8.791772680148267
18,304,165.32662312404,600,2.03746042103338,646.1833333333333,875.1014540652724,25.913031898066652
18,315,40.386552038136294,597,2.06080193862725,1163.1833333333334,1253.7212892070847,20.56706993961342
18,326,210.339503942692,641,1.4989752287473899,665.2333333333333,912.8646814801743,11.943870665448395
18,336,64.4342362712993,647,2.6961875075653197,1379.15,1489.73615477522,26.83631476664227
18,340,210.207975610653,585,2.5504454853338303,274.2,514.4108967078722,14.921558858549808
18,340,153.726781876697,565,1.04052835286388,579.5166666666667,764.3084199449092,6.087683563726913
18,340,223.61023212211398,665,1.3797444992466,1147.85,1397.8537792527504,8.072291242317496
18,347,59.855042374259604,666,1.5466761266278402,2.4166666666666665,70.429710721275,2.801148589676714
18,412,100.031389078123,563,2.47388536767187,121.2,248.05578899393623,12.453652040799295
18,413,212.026441818254,667,2.9979289956657404,448.6,686.8854052727504,17.50263759785108
18,424,186.43491234210603,622,1.3895539398264798,433.96666666666664,651.7742127783329,9.038482461731457
18,447,37.312604498222896,593,1.55470921868237,730.95,832.1766769248127,19.64170132661832
18,490,139.368756665343,583,2.24884338378767,226.56666666666666,379.3303346878076,5.853914228367862
18,534,128.040954438814,641,2.4644565517154704,641.1833333333333,782.1022043856343,6.781153095708333
18,541,156.775826875578,595,1.54163825851732,326.76666666666665,504.3790497859745,6.370949069081239
18,544,226.255964156953,586,2.04293493704103,810.7666666666667,1096.7044171350285,23.81621324243608
18,545,171.357005643553,628,1.2319431588261498,1272.95,1501.2175696985346,14.676481424317439
18,586,201.050248321521,610,2.5354098965593197,636.3,849.9479788738297,6.494550179023984
18,591,49.4081508422933,636,2.56137827553521,836.7333333333333,891.7889997732619,3.066669837656209
18,592,99.0441601980632,627,2.53179568964795,525.8,681.6857552634203,30.077462824249743
18,598,54.73530761563439,654,2.06658473631706,1334.9166666666667,1426.1462731924883,16.44124631770391
18,615,99.5597823685778,598,2.0319454478377397,49.53333333333333,196.49922416481064,19.201107507317566
18,623,189.152373575981,644,1.10057871720394,1309.0,1525.3992224949366,6.437274169337125
18,626,204.021038758766,568,1.41990157444717,916.5,1170.7172551702836,13.494484684518197
18,627,184.78648290103698,607,2.7049240244129105,601.7833333333333,811.5691667534434,13.682051898317487
27,5,22.7819694379943,594,2.8690693572622696,572.7166666666667,627.5885130053026,18.22948033380194
27,39,198.741385726274,617,2.1533972913036696,1203.8166666666666,1459.9764824482365,25.429591603657922
27,49,178.145390933378,650,2.0340772312013002,184.93333333333334,377.6783889011495,6.43431650681854
27,54,212.437357797924,638,1.33490046238756,228.2,462.3507208764891,6.164181275951614
27,54,20.8004390579976,564,2.7866798657672405,943.05,988.4127185688567,12.868075436808581
27,54,109.981937919826,612,1.3857226161585199,1173.7,1306.3177641357158,6.398863169849656
27,69,25.287832940901104,629,2.47069391035981,1135.9833333333333,1211.6506310827422,26.09767900537238
27,78,14.039545673899902,572,2.37436690334787,683.15,727.8578281013941,13.883918577742062
27,100,39.5985790310964,627,1.3564513833573202,583.0,681.1999497821175,16.61339127816829
27,105,56.2508349564215,595,2.31385951296246,1071.55,1191.5429801243267,29.25225651305598
27,124,16.117392831653,561,1.9585084633694199,1304.75,1347.8976115365253,9.899576562740954
27,143,29.676121797526303,609,2.7729319466859197,39.38333333333333,109.40933263655648,22.713155269223304
27,146,201.61846059176798,630,2.78701684688663,1282.2333333333333,1513.1138985471227,17.12633549695584
27,147,3.86366474424095,586,1.98444596451678,90.51666666666667,137.61311963754403,16.758258476286038
27,147,193.81926920113602,594,1.58656288674705,1333.65,1570.1197976536764,13.398213617504007
27,150,174.84603924804298,641,2.23050932395509,321.8833333333333,503.6034279634588,3.27607506780636
27,150,208.790343391657,637,2.4871383829230203,897.4666666666667,1113.174230623339,3.65300066624711
27,154,198.30497547928502,603,1.4056659365502802,787.25,1026.9494937627642,11.695559726509892
27,154,76.90360442021691,575,1.2241823389483701,1111.0333333333333,1231.3471891012684,10.185562080594039
27,156,6.48229945347699,561,1.25447329923975,268.9,283.16391730654595,1.8254625506321667
27,173,160.260641683287,658,2.16052128507318,942.9666666666667,1114.1867582013745,5.193402012419939
27,190,190.839145338969,581,1.4067379161540903,1177.5666666666666,1396.8630657181338,7.752844204746682
27,196,168.0503979475,598,1.30890672741787,457.95,639.2260118174438,3.4506782637410343
27,196,120.39854523874901,620,2.69928075263002,510.1333333333333,643.2881964659958,7.116129228863938
27,205,198.50292933691298,628,1.8047172549701003,1053.9166666666667,1275.9605067819396,8.89346132942479
27,227,193.503497826778,572,1.1551645889734,999.85,1211.8365838908435,4.0709252424137725
27,248,168.275275779814,594,2.64007108816638,387.96666666666664,589.8114456611963,17.547923226493324
27,250,118.118671459233,572,1.69556144296956,1427.2333333333333,1607.9647892019093,20.24190226752933
27,251,194.74734013840802,597,1.7279805838079199,260.8833333333333,467.3165520893852,4.018401299848906
27,265,163.996898186999,656,1.77768199114855,854.2666666666667,1051.2183923992634,12.810193820895027
27,274,216.833953560337,592,2.7244796347447697,937.7833333333333,1179.4046804191723,13.326462441437235
27,274,5.941084461252281,637,2.4018444954932403,1166.6333333333334,1195.6107395639692,11.748331700178761
27,279,35.9535940326242,672,1.2739301574764,281.96666666666664,356.45289946918086,10.995687489048013
27,297,93.1603302810695,636,2.2473701694040398,664.2333333333333,804.5408077818955,22.4629020994183
27,314,61.309309421501894,644,2.06639343442112,768.1,857.0636423366399,12.267069129374756
27,315,238.66166718574,668,2.43680976940376,99.93333333333334,376.24770336154324,20.430217573166527
27,326,159.969264969666,665,1.5375558110796002,1172.5333333333333,1345.263366488854,4.349187176623434
27,336,91.22259515270781,646,1.5868709483174699,659.9,792.4488310820344,14.12143148897235
27,342,86.71771777028098,632,1.69329996647113,296.76666666666665,420.8926939144892,13.344361721442567
27,346,165.511278882412,575,1.3172710108972099,423.55,601.8928156575771,3.239667188677398
27,346,181.75858197009998,641,2.25819929805446,1037.0666666666666,1230.3355975380457,5.553765406572238
27,347,67.5021150757008,666,2.72152285127503,551.8,637.2044647222979,10.81620711134995
27,351,210.873348872639,629,2.4774775845331805,213.41666666666666,443.2608050855009,9.854271662314433
27,360,154.15479365972098,592,2.9798247937086897,321.76666666666665,527.4265625969686,30.285966334346718
27,360,77.1590198221602,629,1.2273844606906599,1413.5166666666667,1539.1510768611383,12.474734935510321
27,371,167.582120726358,591,2.41860406269589,861.0166666666667,1039.872009102922,5.371295585964164
27,379,93.90905980905309,611,2.41491975302084,876.1333333333333,1010.9467564398819,20.118347083715985
27,391,175.10314229384701,663,2.2830634071291,0.9666666666666667,206.15467304621967,15.17952915885864
27,398,19.8678201378052,643,2.1148641479400503,779.3166666666667,811.2164778111987,5.453931660214027
27,407,40.5330356213153,606,2.42274896379506,150.61666666666667,217.83789517301574,13.061075914871205
27,407,221.442174196212,633,2.0523058991314,419.23333333333335,666.225341476355,11.064011810412513
27,407,9.53774383917777,588,2.66995414172642,666.85,703.8929222206922,14.393762727975073
27,412,82.8116605359547,580,1.90840021989173,305.9,420.1449717664168,11.597552025733554
27,412,82.2764248986972,662,2.83098559373033,978.3333333333334,1088.1495173161213,17.204201909624803
27,447,143.946161972227,585,1.02413057714189,1166.8666666666666,1341.5273410108623,6.133855900016551
27,500,70.0010901425883,620,1.8937184729157002,250.86666666666667,377.77639733896217,22.272248393522645
27,500,200.369257473323,630,1.8501493350431397,1284.55,1540.9245862485902,21.759826576411026
27,505,239.689260025013,659,1.66447225485726,1299.65,1595.0271427904856,20.36110889627372
27,510,66.27111438348079,591,2.8552608487847597,1129.0666666666666,1248.7598151664106,30.049166967498152
27,543,229.035928219681,643,1.31351564691027,578.8333333333334,865.6525480282044,16.267739446127987
27,565,31.9091697806712,563,1.27110618149605,478.26666666666665,568.7904881627047,13.982188722161276
27,567,231.441805455468,572,2.2151431488534503,904.6166666666667,1146.222800093108,4.292944173155975
27,568,98.1750282004946,628,1.9153022239031001,624.2333333333333,741.4269535712465,7.625249606785935
27,568,115.388529697967,574,2.8174577423831404,1290.1166666666666,1426.312993924736,11.216933951270738
27,591,235.747568574234,572,1.06779097153879,430.55,693.2323330657,5.483706484353432
27,596,9.413704791660939,569,1.91984342722505,1154.5666666666666,1181.5854876038836,6.41055628283428
27,608,233.057350451664,638,1.36907257999129,675.9166666666666,921.5686015527067,3.666990110367404
27,608,32.097996083759796,571,1.85988565952737,1200.3333333333333,1246.5037372439442,4.98160756381843
27,612,29.434567066838603,634,2.7528429349134202,869.2,945.8343407290117,27.459293076913323
27,612,87.5123759400371,623,1.50708092584495,968.85,1104.3955324437575,15.032959675450538
27,615,73.83527514714159,647,2.00979735525029,1342.7166666666667,1441.1528174217704,10.66315841757303
27,617,123.119979194715,618,2.8539040822031896,1203.4833333333333,1340.7961399440649,8.344023428718534
27,625,123.47293063699301,601,1.22561280158646,1411.3333333333333,1584.3038358287085,12.153193162654835
27,626,34.849137157841504,648,2.8480289417014104,1125.9666666666667,1196.2284092651582,21.78492304234119
27,627,75.43391977357021,596,2.94723581903411,127.33333333333333,221.06714092940484,10.71490486179002
27,629,212.795868986311,620,1.2137789708652,297.35,561.8439432241013,12.968340637771929
27,642,163.33773254747499,667,2.98793517534773,1068.0,1268.2262725352723,24.505705884413068
27,651,70.76462875877279,642,2.9447364693073896,999.45,1092.02818405608,13.746326767176054
30,5,171.169845554424,618,2.7479579327189905,1419.0666666666666,1608.03382604356,10.074691558106155
30,18,147.862736665963,637,1.40095062696675,804.6666666666666,983.148631839395,9.108256479034965
30,54,18.535310330206002,658,1.42879587568815,1325.7,1351.475725425497,2.2690198329952933
30,65,142.437887209108,626,2.60758786618519,1401.5333333333333,1554.791893734882,5.887708643824353
30,72,119.568915487298,576,1.33156746120202,133.93333333333334,305.2158442324372,13.221147062808333
30,93,79.44656685055641,637,2.404199289133,298.78333333333336,424.90427022967424,23.826876133473718
30,95,117.02686717768199,634,2.12472929549484,1101.9833333333333,1259.9691211682828,18.391625404302278
30,100,8.12622563956578,633,2.47018007166516,986.7,1007.8588417498975,6.792703714052155
30,118,28.241090152866203,597,1.8828937357301299,28.083333333333332,75.3180365876125,7.116828070378906
30,118,70.79654413993791,622,2.90452782709181,566.9666666666667,655.9934150213048,10.978328080223836
30,152,27.6897557184899,564,1.6876369379467198,1097.7333333333333,1135.4221597962394,3.1724626130827565
30,156,76.737167719108,566,1.8313379175545401,1154.9,1294.102221804921,21.58245203043522
30,170,223.31439568235402,663,1.47412045841778,296.1333333333333,541.7259629851652,7.257816904273373
30,183,54.8937212228639,618,2.4635652557566403,1258.0,1335.6052327262562,11.525965872967769
30,184,189.849245150602,609,2.1175083152906797,807.3833333333333,1004.9694812937029,3.3257400749585826
30,188,219.37233119171,658,1.91095924512901,18.0,243.20850768782367,2.446157864632038
30,197,124.279349399433,562,2.9470722731794,293.15,423.87582351216514,3.5590008386599465
30,206,143.292101458124,584,1.25575156413929,587.2166666666667,744.3341644478511,3.3796592085322534
30,207,36.065161412653396,637,1.15824138555365,1095.4333333333334,1177.3526940179356,11.277072445650086
