Departure city index,Arrival city index,Average delay per trip (minutes),Speed (km/h),Cost for 50km for every 1kg good ,Departure time,Arrival time,Cost for every 1kg good
14,441,10.4236535371797,35,0.674141479573939,646.7,1746.1895442316961,8.565485727240297
14,441,68.6242043439981,34,0.11798075129313901,1311.1333333333334,2500.854778098157,1.499036139905158
14,442,5.96329811491436,35,0.6666672683844979,1238.7833333333333,2226.931946629007,7.639226013054111
14,500,69.10353240470529,37,0.144310108319634,597.2833333333333,1458.2105063768608,1.409307249324503
14,513,20.8533288028107,34,0.30351218966990096,1163.7833333333333,1777.713554071588,2.0400687492913865
14,534,19.315043136270198,31,0.13394454610828,1141.5666666666666,2201.981408310834,1.4409794745577773
14,553,46.0686563600404,37,0.674605589304219,187.28333333333333,692.6812391706068,3.8216816413484582
14,570,14.962298804975099,37,0.150145046861019,601.0,1443.8876704098493,1.533143022510165
14,589,67.9397647158379,35,0.596259409499438,1172.3,2139.8861787289075,6.258264128406731
14,642,21.9784677264393,37,0.5756903632466039,367.43333333333334,591.3900606412137,1.4340822307250658
14,642,16.8385833925266,36,0.597857226857876,1089.5,1313.9273501845632,1.4893013332936007
14,651,25.757796137898197,37,0.548444901373919,687.35,1192.6609565752956,3.243771324615554
30,7,23.7557791868302,32,0.542248372014541,313.03333333333336,657.428247161758,1.8545711868112618
30,49,16.1563399975931,32,0.649305025687713,631.7,1564.8404678060806,6.350958961727094
30,54,74.6054988024639,33,0.276566332780882,663.0833333333334,882.0583210055432,0.43920514112371617
30,78,21.330672578132397,36,0.649154695926602,207.8,968.0040960848542,5.755717830777041
30,124,53.8412775006484,34,0.600028250374636,491.03333333333336,861.9692851251223,2.1563453096709857
30,135,26.7304782149526,36,0.49551224552908396,473.6333333333333,1245.2795389689825,4.429378377889925
30,183,48.5450555195571,33,0.723952663748212,389.65,863.519725492177,3.3870642056295814
30,190,6.83840444999426,36,0.580605068662954,146.18333333333334,586.6738866840076,3.0213676282598025
30,190,2.97112249633271,37,0.12170580939650301,696.7666666666667,1121.6696097150123,0.6333358293418813
30,198,75.1537413034777,33,0.5989611973412281,154.95,691.8625809528269,3.042331902271973
30,207,21.7573149218753,31,0.348121906633901,372.56666666666666,1336.5538182411658,3.3894454213028924
30,227,24.871423699969803,31,0.353273412227306,122.86666666666666,573.3163357591043,1.553569948834904
30,239,3.5698032413642697,37,0.519625660604645,576.0166666666667,1500.5263343104277,5.902042486812721
30,239,70.8748112456113,34,0.150422798782639,859.6833333333333,1932.7574087815528,1.7085410069382552
30,266,51.639941648135995,32,0.7144747254881141,23.566666666666666,1226.3801421013934,8.773166875107803
30,280,65.8879364444074,34,0.6594801286550921,908.4333333333333,1509.9237940783896,4.003151178516219
30,280,7.785503939419019,35,0.49124645941104206,1251.1666666666667,1779.2517656410016,2.9819455620955173
30,304,56.0372031878154,31,0.424317604845149,338.8,853.0495150268516,2.0090846902576827
30,315,53.605998735971696,35,0.397084051543864,903.8666666666667,2038.011866265964,5.0057569768590815
30,326,4.19834589968121,33,0.6457369734104761,893.1166666666667,1323.3184021979187,3.0259475343162383
30,326,73.5686441011718,34,0.574098444649171,1208.8666666666666,1695.9091889396573,2.690246717430356
30,336,1.86550851897306,32,0.264168486048087,172.66666666666666,1331.4103102378697,3.2598479517747405
30,386,41.7915994446191,34,0.342521240788266,154.63333333333333,1055.334346520016,3.3342068053560756
30,386,55.820927187900104,34,0.273462368387376,444.0833333333333,1358.813674263297,2.661966561803996
30,391,44.2702471993532,34,0.104571864322021,1040.8166666666666,1333.548412849565,0.2944635978241369
30,424,62.603645183641504,31,0.25554820953112806,1308.55,2246.7457311974695,2.3121452285580792
30,462,4.56566393620726,32,0.136991367655659,340.1166666666667,1002.0187746225183,0.9605271304123585
30,482,57.99156901620479,34,0.29163692303450106,871.2666666666667,1571.450547276075,2.122585883827161
30,570,21.4341295245823,32,0.201234917852563,49.516666666666666,586.1119123374727,1.1057963188108801
30,591,74.1399096495378,34,0.548704063893293,411.95,783.215568917336,1.8477193095751006
30,599,78.7215300659436,31,0.6146815352207621,200.0,1481.735193133514,7.641192948161243
30,612,25.563417156318497,33,0.49666768918949106,315.53333333333336,1242.1547657264737,4.922790424786757
30,642,57.2378804242609,31,0.513984906312613,116.66666666666667,776.918634476245,3.202714771835925
49,119,75.1218078644422,34,0.448820814731519,472.5833333333333,890.7666019403955,1.7450287422195274
49,152,19.3817925665093,35,0.606029197610472,205.4,977.930507259716,5.325017964546962
49,153,53.62904292408071,33,0.4415270156005321,1026.1166666666666,1386.2432974118128,1.4885966176333674
49,170,63.782951198876496,36,0.5489487283911091,560.9666666666667,1088.0109650269499,3.051680729244076
49,183,8.207476090139071,32,0.38680820093497603,418.1166666666667,1435.8795054692985,4.165379131680815
49,196,6.1014001322714195,34,0.661447352044449,502.06666666666666,1026.8495094025893,3.8882452900008397
49,201,70.1098745375776,31,0.218741108167632,1374.8,1784.6252778000576,0.7678671456362381
49,220,59.4312875675051,37,0.38342498700638505,250.61666666666667,1135.3673460752448,3.9028596174776324
49,220,49.8367949154484,32,0.33460674631771403,684.75,1688.862341731689,3.4059417153145564
49,220,22.1523945104155,31,0.186156723653677,719.7,1726.911023482019,1.8948779654200791
49,239,70.0999164363762,31,0.597700993204832,715.1666666666666,1215.3507451200642,2.656304551592162
49,251,33.2046052312704,32,0.139881575295705,261.25,952.4151212286793,0.9817232369076528
49,251,4.15953048146444,31,0.6534452718796221,1151.85,1835.1945792529832,4.586039341461155
49,291,73.1411709454617,33,0.21758723409667202,162.4,1381.1529495199181,2.7419754807344354
49,304,19.306153123323604,33,0.296657266543307,923.4333333333333,1108.9332970827668,0.5423286173443352
49,304,3.56963986421212,36,0.668117981568458,1430.3333333333333,1586.2472996048127,1.2214078063515577
49,344,76.5973242668123,32,0.33645123325043,515.3333333333334,953.9781433787075,1.2993207795777566
49,346,26.891594281184897,32,0.132259618429961,941.2333333333333,1503.514855796464,0.7553116545342758
49,413,27.627250182888304,35,0.154738354023551,1332.8333333333333,1698.6377261757261,0.6105047016077255
49,464,4.36395565031078,31,0.409203470989326,287.93333333333334,536.9335491495481,1.0344287368272684
49,482,42.5239775356528,36,0.564946303070646,529.3833333333333,949.4623652060427,2.559579985840284
49,483,70.5330619640075,36,0.631912073336405,602.85,1077.9339396273958,3.0676870064920085
49,500,54.565941507440904,35,0.319491364915007,326.0833333333333,927.8810955908366,2.039751482257555
49,505,46.0746051739217,37,0.22635099059621497,644.15,821.5604450658135,0.36664530201055917
49,505,54.90616804177179,32,0.6320872465163311,860.1833333333333,1066.946566250105,1.0238604160094995
49,512,38.2723507731017,37,0.39753092100771703,705.4166666666666,1743.630938242298,4.902596603680549
49,570,11.0078672927001,32,0.682577056425632,267.56666666666666,1434.1683676444404,8.413672932483935
49,570,13.6218629268472,33,0.41605083094353495,696.3666666666667,1830.5643683184337,5.128381597204267
49,591,43.1735384236186,37,0.5164474111397209,377.73333333333335,504.6738161085524,0.5335550657767857
49,591,70.5542545187783,33,0.624589204292932,1342.1333333333334,1506.6081012160275,0.6452791257962691
49,604,64.3450279004914,32,0.46227181599626793,955.2166666666667,1513.2624524838006,2.4343887564891755
49,612,47.267520099480706,35,0.39069615417411296,494.05,1211.7213467121392,3.055782296013702
49,623,76.3503203851585,37,0.557888997551915,696.6833333333333,1499.881013623955,5.00116845488795
49,625,45.4632254633407,34,0.5858709284097571,78.3,936.6497560777332,5.397461312338859
49,641,32.478683747972,33,0.120725944719235,433.76666666666665,774.2582455002914,0.40903662519414247
54,5,53.1319164652929,34,0.336059930592397,105.58333333333333,665.0351201481403,1.9284099655217042
54,14,36.696375527727604,33,0.517899109795177,1070.3333333333333,1806.0381295653465,3.9821742270429024
54,101,54.401320102997104,33,0.76465933487809,63.833333333333336,481.02237679128496,3.0514992116678967
54,101,75.272861277374,36,0.7124995151598761,632.0,1039.8282743527488,2.843346846959964
54,105,54.9726170684116,31,0.460488678525217,1202.0,1388.610941374827,0.6263855660323969
54,135,24.3230565509347,35,0.145377714997934,388.75,1064.2367000967536,1.104421296864904
54,143,62.7523725231448,34,0.37530012306803795,579.5,1138.1327997834965,2.1091785009488677
54,198,38.4259869908296,34,0.524941356723593,969.5666666666667,2090.7824170394865,6.441879444276481
54,227,28.7266546972128,33,0.659787263835067,678.55,1711.6467097499126,7.289376275512062
54,265,23.3747406886577,36,0.6506731360298821,738.3166666666667,1239.5975558268494,3.7315283082471553
54,278,46.265732751166105,34,0.617891540127559,914.4833333333333,1350.7792905790136,2.73129226257108
54,280,7.71759052985722,34,0.33920242682688295,499.1,1471.0909592660007,3.7069504903981145
54,291,47.6021920410899,31,0.664450630862625,84.06666666666666,1089.260275663852,6.574812951419497
54,295,46.379530414022,33,0.14921565846338597,616.8666666666667,1614.3724435663707,1.5611522206628674
54,295,38.41806074700229,37,0.198285909642195,1437.9,2324.619848153151,2.07454426265878
54,304,56.8421816497333,32,0.266201037662388,1373.9666666666667,2228.6822241105565,2.265543685969035
54,305,60.6777831826095,36,0.3567684682240321,63.25,952.2110951610779,3.5460644216410353
54,326,18.740289017993604,31,0.11947696038313499,752.8333333333334,1792.5879935224984,1.2605395002753053
54,355,70.82636234157741,33,0.784391408526953,647.15,1791.865969169363,9.265847594323127
54,379,67.802398503431,32,0.313505502964863,274.43333333333334,1401.1647862622385,3.5411209153254948
54,412,72.54513855573241,33,0.35846769313365007,387.23333333333335,921.6691539050585,1.8213017598842134
54,441,54.31236341175261,32,0.695871490639224,208.95,1424.970581829042,8.622929382804015
54,444,24.5580025407122,32,0.7089721521692092,1284.1833333333334,2178.3851356816504,6.576567854615537
54,545,25.352828378056003,31,0.31367913592967,928.6666666666666,2045.125394045091,3.536657274597414
54,568,57.7703987309496,31,0.4294726990918761,637.7,1279.5288855684976,2.5919841392862657
54,612,41.434372147608705,35,0.5137441623683521,641.55,931.9975385247571,1.4925057067563916
54,617,10.7021444906553,32,0.6630204476164949,756.6666666666666,1612.112092251847,5.974208729091397
54,625,11.9947123526557,33,0.40040837799011497,196.0,1023.2989913529667,3.591001303152061
54,625,37.582675381236,31,0.735159538534874,417.31666666666666,1322.8038971127498,6.593165892669144
54,625,6.026632727525799,34,0.50112635712712,1091.0833333333333,1888.4347074435138,4.494275096141367
78,14,5.9595611681032095,37,0.167587746340971,1158.0833333333333,1623.1600683028867,0.948956420387125
78,54,29.967060346995897,37,0.122259088386563,409.46666666666664,1449.9669329343537,1.5237447119959808
78,101,32.9701502526636,36,0.7403358871036569,1438.3833333333334,2275.7552677905205,7.146330101961842
78,119,9.19227506071378,31,0.14755100021441,63.766666666666666,1093.2492966879954,1.5556302446300596
78,119,14.8226768657854,32,0.7202921979275791,838.3833333333333,1841.6122915672145,7.594040883755209
78,143,0.5554493533196949,32,0.571529557929746,635.6166666666667,1511.2796557444658,5.334931470077006
78,163,24.266708142739,32,0.466107222849053,616.4333333333333,923.9312473192624,1.4081718483174162
78,197,37.66335120219129,37,0.5475432750108971,1036.4833333333333,1476.802940435722,2.719151275730378
78,205,78.2993833518275,32,0.14836529010889699,177.68333333333334,721.6579420715477,0.736960425717091
78,207,7.39272433641847,33,0.726697749926177,636.6666666666666,1377.2285067974815,5.860715814394678
78,220,69.9118268064574,31,0.44117278850461894,274.3,650.0901079565676,1.3944334671259377
78,220,34.1200959676111,34,0.5821709444737819,938.1166666666667,1251.1257836829077,1.8400922942554927
78,220,52.3612902253887,32,0.44951031079237297,1132.7333333333333,1481.4142084228915,1.4207862259857034
78,248,6.148435019567831,33,0.4724768468811721,272.5833333333333,999.5749280686721,3.7463987351820545
78,248,8.20087738505132,36,0.180343475427882,415.73333333333335,1084.7071071245082,1.4299929672771376
78,251,29.392136984929298,37,0.5354415130811311,498.03333333333336,1003.0298698508432,3.1407861848698015
78,266,17.6395107868033,32,0.7536262287190459,621.7,1724.4822609953935,8.72311507692281
78,270,10.2325916796466,31,0.355097668681707,456.71666666666664,596.8250470544408,0.47655876114735896
78,270,74.4760316252716,34,0.47712329654382796,681.5666666666667,874.4588585846429,0.6403232326463991
78,278,75.3842219659466,32,0.5659537150144761,167.38333333333333,1292.9449949729442,6.339752783015481
78,315,16.7270631846607,36,0.184638495727036,1328.8,2178.124504060362,1.8447544683536323
78,379,61.56746637191301,31,0.34883369862219,1078.4166666666667,2139.550456009308,3.6030516470873035
78,386,56.47850772027721,36,0.137000414132531,130.55,1014.1421253758122,1.3597788978415704
78,398,67.2733844407138,35,0.437774036558702,643.8333333333334,1071.8590450852626,1.8424933627913969
78,500,70.3475189793666,36,0.313865009880242,1201.6,1600.47688342865,1.2373664666258875
78,568,27.1825012390868,37,0.6449544990192551,1270.0666666666666,1767.69461333226,3.7421295143749607
78,570,17.4660464735488,34,0.668131943607515,280.85,1204.6229248950551,6.862702530092369
78,601,70.7272229257663,32,0.24874442660310397,178.63333333333333,438.19228140298276,0.5010222847508281
78,604,5.8031353951946,31,0.552604761370083,117.3,1264.7370732825843,6.519014281455241
78,613,32.2540363094309,37,0.778859280196689,317.53333333333336,818.4608225447912,4.502044907486358
78,626,49.605509589355705,37,0.7391424263748659,546.7,891.2420350562238,2.6886678884085575
101,5,13.4882783644609,37,0.35647567593716206,688.9833333333333,861.4523914509044,0.6989642980565867
101,49,43.465936196584394,35,0.129364481927646,77.16666666666667,716.3967348702386,0.8991583800285056
101,49,72.1873930589166,35,0.246588070040038,1295.6,1963.551525065904,1.7139304876246169
101,54,11.5539317299422,31,0.545777664511537,525.0333333333333,922.7806479895173,2.1780158000273713
101,125,63.261201353111296,36,0.378768235544356,51.983333333333334,1021.3808333111213,4.118587763913149
101,144,32.0929226161579,32,0.698472417407274,389.03333333333336,1180.151022130507,5.655017208602079
101,154,47.166851503236295,37,0.6884442506861271,697.8166666666667,1404.0512643774055,5.5960206085003605
101,154,22.6401523119668,33,0.16232772807880702,752.85,1514.4448980597724,1.319481295333231
101,205,6.2437200026616395,31,0.5977049724091651,298.7,602.2187156406958,1.8360550116795809
101,207,39.699316477112,35,0.48447506132854107,753.1,1448.2334956451605,3.70465099840806
101,220,37.9559871923554,37,0.7259269388879351,69.81666666666666,700.5465060525643,5.307162931699898
101,224,58.0939509546669,37,0.22640179748142303,916.25,1524.7658694865956,1.5369369779885587
101,227,46.8992214110018,32,0.6370985923065821,627.6166666666667,934.0657691899266,1.7638278814929107
101,247,25.684045690026604,36,0.6139859078143511,350.95,960.4642241072484,4.30156202525895
101,280,14.6374974817184,33,0.357730874491322,1045.5333333333333,1850.9486809741081,3.111742170523435
101,291,37.663387677838394,36,0.11367696686432302,937.95,1952.7928416647,1.3329935569363407
101,305,50.2972902556524,34,0.636760119473802,1269.9,1815.7623297932407,3.576301942873933
101,326,34.5210462970871,35,0.30624340311334397,363.1,1358.9700403996158,3.4347458545580647
101,344,24.1072747593527,35,0.496943730097659,879.2,1841.0149120215542,5.436525861691643
101,346,68.6620693041101,34,0.721221264793721,298.8333333333333,1397.9448450634034,8.422729901954268
101,355,30.123914927174802,31,0.292668126874039,632.9,1590.6924366920573,2.805489755791014
101,386,23.3026310037528,37,0.456504139278649,1349.8833333333334,1589.169728609517,1.2160356163573003
101,391,11.4741841842119,35,0.181337643291413,896.25,1486.9259808698537,1.2253627026798082
101,424,11.469418442272598,34,0.338110368622301,118.98333333333333,1096.9017366638325,3.703352788732344
101,464,6.70834576287686,33,0.225631280419105,274.75,616.1503348525732,0.8306868024875783
101,483,45.4821082700909,32,0.605717930651382,967.0666666666667,1361.8040641982213,2.2565353715253726
101,553,39.2786387499295,35,0.41677624012643205,1376.1666666666667,2074.9108581384708,3.2065783581570915
101,601,50.0670616658105,35,0.69721495820695,1142.6,1575.7479004975448,3.116046395419428
101,613,19.3256330972807,33,0.49895771943437106,906.3166666666667,1374.8291732880948,2.4653778381481017
101,623,20.421744827315,32,0.13406456533198302,420.43333333333334,832.5546727379997,0.5601390494690834
101,625,5.36910645228972,35,0.7439551815985921,658.1833333333333,952.7518333522739,2.5100995191892714
101,625,23.7281077317203,34,0.595316867413334,1379.3833333333334,1700.8166991483708,2.008594898752569
101,641,69.988935538499,37,0.17602822616729102,1120.1833333333334,1458.998409284221,0.5836255266116999
105,5,33.811425551990105,37,0.422208188958351,1414.6166666666666,2010.839359534948,2.928607259021716
105,14,55.1137660130116,31,0.7449608311430981,337.48333333333335,899.9974858527083,3.905931941092466
105,30,17.4019277602032,33,0.5662856030891371,18.733333333333334,995.1055841854801,5.973561965323766
105,54,1.25279992498849,31,0.6470335305596719,37.266666666666666,170.15779089807057,0.8801355672403701
105,78,19.228981076440498,31,0.186362888141223,660.1666666666666,1628.6250252833167,1.8279783258378512
105,135,68.0477440088674,32,0.37417698481696793,271.4166666666667,708.9523543302435,1.4747081032847027
105,152,5.04750864089696,37,0.417967589967724,250.96666666666667,1269.0347386719354,5.222053749304882
105,154,63.8290269044447,36,0.49623614976040403,27.133333333333333,817.2081611648848,4.324673040380739
105,154,64.9936908427421,35,0.267212629355755,799.6166666666667,1611.6060384630043,2.328744600291701
105,163,69.8021612830818,32,0.550835695372064,139.38333333333333,1005.7682530534888,4.68038632176088
105,163,74.8834767793097,33,0.473091015826901,246.71666666666667,1094.04403041526,4.019798894711362
105,170,27.7527579419173,37,0.6858598737612499,383.8333333333333,849.8500996761718,3.7072482688701136
105,170,47.143865374629,32,0.528599453483905,386.9,940.786625088194,2.8572154223095074
105,183,6.67531527474031,36,0.6638826455079859,844.4666666666667,1770.7545956246504,7.326178257774541
105,190,54.2660520511893,37,0.38656892647909097,396.75,981.8920535006184,2.5310487136770914
105,197,49.212593731504,31,0.5172526101402419,1404.6333333333334,1601.6566386110521,0.7900399223243146
105,224,25.6737933598385,33,0.628024682947234,676.4166666666666,1155.6717228958032,3.133462516847267
105,289,66.1288912826855,35,0.13234438678979102,1022.1,1192.4049014211137,0.1608496187664021
105,291,45.125837743043206,37,0.4288856776365711,439.25,866.426833833327,2.0208931376488692
105,326,54.763677566370404,34,0.460532763227608,599.7833333333333,1029.1321147279807,1.9550987465392844
105,336,70.500566627472,34,0.5245744680664179,869.5333333333333,1423.4369853378641,2.87391705223114
105,346,36.100059371441205,32,0.409249813086769,387.05,1118.3609897036374,3.0348260618061875
105,346,59.2832846902335,31,0.377186668727296,459.55,1236.4703740654038,2.797059145331257
105,355,4.3522225519164595,37,0.463051461551991,1289.25,1626.19040056145,1.8994004503741484
105,413,20.608265248199,35,0.495740504006387,1146.1333333333334,1616.1649874106552,2.5993027350547573
105,413,42.7199344540551,37,0.48297349639252096,1161.45,1629.3001671302525,2.5323618304060638
105,444,4.44987845538341,33,0.571933065761578,485.1666666666667,1392.9218206386408,5.682931710992918
105,444,42.0012388817821,36,0.7108811899994799,925.3833333333333,1795.4144081053237,7.063570021112465
105,534,44.2111930174478,33,0.7185614786644329,621.6333333333333,1271.264560636683,4.785346665545042
